type,name,login,event
IssuesEvent,simplabs/qunit-dom-codemod,kellyselden,"""opened"""
IssuesEvent,facebook/wdt,ritiek,"""opened"""
IssuesEvent,qooxdoo/qooxdoo-compiler,hkollmann,"""closed"""
IssuesEvent,linuxmint/cinnamon-spices-applets,jaszhix,"""closed"""
IssuesEvent,jenkinsci/ec2-fleet-plugin,deitch,"""opened"""
IssuesEvent,tinymce/tinymce,brotherYoung,"""closed"""
IssuesEvent,mozilla/normandy,Wittiest,"""opened"""
IssuesEvent,openstreetmap/openstreetmap-website,tomhughes,"""closed"""
IssuesEvent,openstreetmap/iD,phiphou,"""opened"""
IssuesEvent,openstreetmap/openstreetmap-website,jc86035,"""opened"""
IssuesEvent,openemr/openemr-devops,danehrlich1,"""closed"""
IssuesEvent,celery/celery,thedrow,"""closed"""
IssuesEvent,celery/celery,thedrow,"""closed"""
IssuesEvent,celery/celery,thedrow,"""closed"""
IssuesEvent,urbanairship/android-library,kumaratulismu,"""opened"""
IssuesEvent,DataDog/dd-trace-dotnet,wang9563,"""opened"""
IssuesEvent,time4tea-net/py-hole,time4tea,"""closed"""
IssuesEvent,OpenRA/OpenRA,jrb0001,"""opened"""
IssuesEvent,contentful/contribution-program,peter-leonov,"""opened"""
IssuesEvent,NixOS/nixpkgs,mogorman,"""opened"""
IssuesEvent,zfsonlinux/zfs,mailinglists35,"""opened"""
IssuesEvent,Automattic/wp-calypso,mmtr,"""closed"""
IssuesEvent,Automattic/wp-calypso,arunsathiya,"""opened"""
IssuesEvent,munin-monitoring/munin,sumpfralle,"""closed"""
IssuesEvent,SeleniumHQ/selenium,cgoldberg,"""closed"""
IssuesEvent,SeleniumHQ/docker-selenium,extsoft,"""opened"""
IssuesEvent,SeleniumHQ/selenium,sonali215,"""opened"""
IssuesEvent,codecentric/spring-boot-admin,riba2101,"""opened"""
IssuesEvent,fanout/pushpin,frey1esm,"""opened"""
IssuesEvent,bundler/bundler,greysteil,"""closed"""
IssuesEvent,Atlantiss/NetherwingBugtracker,Sinyr,"""opened"""
IssuesEvent,Atlantiss/NetherwingBugtracker,AWIDIUS,"""opened"""
IssuesEvent,google/clasp,grant,"""closed"""
IssuesEvent,phpmyadmin/phpmyadmin,williamdes,"""opened"""
IssuesEvent,mcMMO-Dev/mcMMO,WolfBoii93,"""opened"""
IssuesEvent,elixir-lang/elixir,josevalim,"""closed"""
IssuesEvent,FortAwesome/Font-Awesome,tagliala,"""closed"""
IssuesEvent,darktable-org/darktable,JIPG2,"""opened"""
IssuesEvent,JavaMoney/jsr354-ri-bp,keilw,"""opened"""
IssuesEvent,energia/msp430-lg-core,rei-vilo,"""opened"""
IssuesEvent,jgrapht/jgrapht,d-michail,"""closed"""
IssuesEvent,rathena/rathena,zeffen,"""opened"""
IssuesEvent,blockchain/service-my-wallet-v3,comical-interactive,"""opened"""
IssuesEvent,GoogleChrome/lighthouse,devtools-bot,"""closed"""
IssuesEvent,GoogleChrome/puppeteer,alirezadarban,"""opened"""
IssuesEvent,libretro/libretro-chailove,RobLoach,"""opened"""
IssuesEvent,noduslabs/infranodus,deemeetree,"""closed"""
IssuesEvent,NREL/wex,Mo11068,"""opened"""
IssuesEvent,CodeNarc/CodeNarc,chrismair,"""opened"""
IssuesEvent,PX4/ecl,almaaro,"""opened"""
IssuesEvent,Revolutionary-Games/Thrive,hhyyrylainen,"""opened"""
IssuesEvent,Tobii/UnitySDK,Naphier,"""opened"""
IssuesEvent,TabakoffLab/PhenoGen,smahaffey,"""opened"""
IssuesEvent,proletariatgames/unreal.hx,datee,"""closed"""
IssuesEvent,LSSTDESC/desc-exp-checker,kadrlica,"""closed"""
IssuesEvent,LSSTDESC/desc-exp-checker,kadrlica,"""closed"""
IssuesEvent,LSSTDESC/desc-exp-checker,kadrlica,"""opened"""
IssuesEvent,LSSTDESC/desc-exp-checker,kadrlica,"""opened"""
IssuesEvent,open-learning-exchange/planet,lmmrssa,"""closed"""
IssuesEvent,open-learning-exchange/planet,lmmrssa,"""closed"""
IssuesEvent,open-learning-exchange/planet,lmmrssa,"""closed"""
IssuesEvent,open-learning-exchange/planet,lmmrssa,"""closed"""
IssuesEvent,GoogleCloudPlatform/training-data-analyst,lakshmanok,"""closed"""
IssuesEvent,SubtitleEdit/subtitleedit,OmrSi,"""closed"""
IssuesEvent,boostorg/filesystem,Lastique,"""closed"""
IssuesEvent,ionic-team/ionic,UmairYasin,"""opened"""
IssuesEvent,appium/java-client,srikantharuban,"""closed"""
IssuesEvent,awslabs/aws-cdk,eladb,"""opened"""
IssuesEvent,openMF/web-app,aashish-ak,"""opened"""
IssuesEvent,LeastAuthority/leastauthority.com,exarkun,"""closed"""
IssuesEvent,osmlab/name-suggestion-index,SilentSpike,"""opened"""
IssuesEvent,perl5-dbi/DBD-mysql,rodrigoreis1,"""opened"""
IssuesEvent,sqlp/sedumi,blegat,"""opened"""
IssuesEvent,trezor/trezor-wallet,jonathancross,"""opened"""
IssuesEvent,leo-editor/leo-editor,edreamleo,"""closed"""
IssuesEvent,xbmc-adult/xbmc-adult,Sameer888,"""opened"""
IssuesEvent,NodeBB/NodeBB,barisusakli,"""reopened"""
IssuesEvent,langsci/163,docloop[bot],"""opened"""
IssuesEvent,langsci/163,docloop[bot],"""opened"""
IssuesEvent,HappenApps/Quiver,hzheng,"""opened"""
IssuesEvent,vektra/mockery,karanbhomiagit,"""opened"""
IssuesEvent,the-control-group/voyager,emptynick,"""closed"""
IssuesEvent,mautic/mautic,kjonix123,"""opened"""
IssuesEvent,keybase/client,smileisak,"""opened"""
IssuesEvent,rust-lang/rust,matthiaskrgr,"""opened"""
IssuesEvent,rust-lang/book,dakom,"""opened"""
IssuesEvent,illinois/next-page-transitions,tom-sherman,"""opened"""
IssuesEvent,opentx/opentx,3djc,"""closed"""
IssuesEvent,Microsoft/vscode,rodelrebucas,"""opened"""
IssuesEvent,Mudlet/Mudlet,codeacula,"""opened"""
IssuesEvent,unhurdle/spectrum-royale,Harbs,"""opened"""
IssuesEvent,webcompat/web-bugs,webcompat-bot,"""opened"""
IssuesEvent,webcompat/web-bugs,webcompat-bot,"""opened"""
IssuesEvent,ethereum/eth2.0-specs,djrtwo,"""closed"""
IssuesEvent,taskcluster/taskcluster-web,helfi92,"""closed"""
IssuesEvent,fossasia/susi_skill_cms,sk9331657,"""opened"""
IssuesEvent,micropython/micropython,cemox,"""opened"""
IssuesEvent,godotengine/godot,uzimonkey,"""opened"""
IssuesEvent,godotengine/godot,akien-mga,"""closed"""
IssuesEvent,ZuInnoTe/hadoopcryptoledger,jornfranke,"""closed"""
IssuesEvent,ZuInnoTe/hadoopcryptoledger,jornfranke,"""closed"""
IssuesEvent,conda/conda,manoharsham,"""opened"""
IssuesEvent,ctfs/write-ups-issues,write-ups-bot,"""opened"""
IssuesEvent,voximplant/react-native-demo,dinhtrumdieu,"""opened"""
IssuesEvent,aspnet/EntityFrameworkCore,tonyawad88,"""opened"""
IssuesEvent,aspnet/EntityFrameworkCore,ErikEJ,"""opened"""
IssuesEvent,education/classroom,AhmedKamal20,"""opened"""
IssuesEvent,elastic/kibana,nreese,"""closed"""
IssuesEvent,elastic/elasticsearch,original-brownbear,"""closed"""
IssuesEvent,Azure/azure-functions-python-worker,gattjoe,"""opened"""
IssuesEvent,pojome/elementor,anhtuanht,"""opened"""
IssuesEvent,popcorn-official/popcorn-android,Tecko71,"""opened"""
IssuesEvent,prooph/pdo-event-store,prolic,"""closed"""
IssuesEvent,the-blue-alliance/the-blue-alliance-ios,gregmarra,"""opened"""
IssuesEvent,mitmedialab/MediaCloud-Web-Tools,rahulbot,"""opened"""
IssuesEvent,tornadoweb/tornado,bdarnell,"""closed"""
IssuesEvent,spatie/nova-backup-tool,freekmurze,"""closed"""
IssuesEvent,spatie/nova-backup-tool,freekmurze,"""closed"""
IssuesEvent,JOSM/ShapeTools,iriman,"""opened"""
IssuesEvent,grpc/grpc-web,evanj,"""opened"""
IssuesEvent,netlify/netlify-cms,wyhaines,"""opened"""
IssuesEvent,archriss/react-native-snap-carousel,anoopmm,"""opened"""
IssuesEvent,ms-iot/security,flihp,"""opened"""
IssuesEvent,getgrav/grav,Rotzbua,"""opened"""
IssuesEvent,AdguardTeam/AdguardForiOS,sjmduncan,"""opened"""
IssuesEvent,AdguardTeam/AdguardFilters,adguard-bot,"""reopened"""
IssuesEvent,tesseract-ocr/tessdata_fast,zdenop,"""closed"""
IssuesEvent,GeekHaven/Pragma,shreyanshdwivedi,"""closed"""
IssuesEvent,GeekHaven/Pragma,shreyanshdwivedi,"""closed"""
IssuesEvent,COMBINE-lab/salmon,rob-p,"""closed"""
IssuesEvent,bokeh/blog.bokeh.org,Mithras44,"""opened"""
IssuesEvent,athombv/com.ikea.tradfri,luvis,"""opened"""
IssuesEvent,openvenues/php-postal,inputsprocket,"""opened"""
IssuesEvent,SpongePowered/SpongeForge,phit,"""closed"""
IssuesEvent,imas/imasbook,takanakahiko,"""closed"""
IssuesEvent,EasyDarwin/EasyDarwin,fmdsm,"""opened"""
IssuesEvent,WeakAuras/WeakAuras2,Causese,"""opened"""
IssuesEvent,dotnet/docs,geometrikal,"""opened"""
IssuesEvent,dotnet/docfx,KalleOlaviNiemitalo,"""closed"""
IssuesEvent,LibrIT/passhport,elg,"""opened"""
IssuesEvent,KSP-RO/RealismOverhaul,ec429,"""opened"""
IssuesEvent,mattermost/mattermost-mobile,amyblais,"""closed"""
IssuesEvent,mattermost/mattermost-mobile,amyblais,"""closed"""
IssuesEvent,mattermost/mattermost-mobile,amyblais,"""closed"""
IssuesEvent,mattermost/mattermost-mobile,amyblais,"""closed"""
IssuesEvent,nodejs/node,CreatorVilius,"""closed"""
IssuesEvent,SublimeTextIssues/Core,dyedgreen,"""opened"""
IssuesEvent,getredash/redash,arikfr,"""closed"""
IssuesEvent,tikzit/tikzit,akissinger,"""opened"""
IssuesEvent,tikzit/tikzit,akissinger,"""closed"""
IssuesEvent,metakgp/gyft,xypnox,"""opened"""
IssuesEvent,reputage/seedQuest,westonb7,"""opened"""
IssuesEvent,reputage/seedQuest,westonb7,"""closed"""
IssuesEvent,reputage/seedQuest,westonb7,"""closed"""
IssuesEvent,poooi/poi,FerrariFA,"""opened"""
IssuesEvent,Democratie-Libre/democratie-libre,quantumm,"""closed"""
IssuesEvent,VATSIM-UK/UK-Sector-File,cpawley,"""closed"""
IssuesEvent,VATSIM-UK/UK-Sector-File,cpawley,"""closed"""
IssuesEvent,VATSIM-UK/UK-Sector-File,cpawley,"""closed"""
IssuesEvent,x360ce/x360ce,lilisdimitris,"""opened"""
IssuesEvent,ValorenWoW/sunstrider-core,kelno,"""opened"""
IssuesEvent,nanopb/nanopb,alexsho,"""opened"""
IssuesEvent,bounswe/bounswe2018group3,mustafasisik,"""opened"""
IssuesEvent,bounswe/bounswe2018group3,mustafasisik,"""opened"""
IssuesEvent,bounswe/bounswe2018group3,cagdastombul,"""opened"""
IssuesEvent,bounswe/bounswe2018group3,cagdastombul,"""opened"""
IssuesEvent,bounswe/bounswe2018group7,cburakaygun,"""closed"""
IssuesEvent,bounswe/bounswe2018group7,cburakaygun,"""closed"""
IssuesEvent,bounswe/bounswe2018group4,ege-saygili-2015405147,"""opened"""
IssuesEvent,brave/brave-browser,aphelionz,"""opened"""
IssuesEvent,RocketChat/Rocket.Chat,anqtran,"""opened"""
IssuesEvent,gatsbyjs/gatsby,vojtechruz,"""closed"""
IssuesEvent,gatsbyjs/gatsby,jacoahmad,"""opened"""
IssuesEvent,Haaretz/htz-frontend,adibi83,"""opened"""
IssuesEvent,visualboyadvance-m/visualboyadvance-m,jrmoore,"""opened"""
IssuesEvent,visualboyadvance-m/visualboyadvance-m,Lyndogwin,"""opened"""
IssuesEvent,typora/typora-issues,abnerlee,"""closed"""
IssuesEvent,KVault/NESulator,santanor,"""closed"""
IssuesEvent,KVault/NESulator,santanor,"""opened"""
IssuesEvent,vector-im/riot-web,uhoreg,"""opened"""
IssuesEvent,vector-im/riot-web,cloudwheels,"""opened"""
IssuesEvent,vector-im/riot-web,cloudwheels,"""closed"""
IssuesEvent,ioi/isolate,horacekj,"""opened"""
IssuesEvent,MegaMek/mekhq,sixlettervariables,"""closed"""
IssuesEvent,MegaMek/mekhq,sixlettervariables,"""closed"""
IssuesEvent,InfiniteFlightAirportEditing/Airports,Racerhell513,"""opened"""
IssuesEvent,InfiniteFlightAirportEditing/Airports,Racerhell513,"""closed"""
IssuesEvent,home-assistant/home-assistant.io,frenck,"""closed"""
IssuesEvent,home-assistant/hassio,TeoR4eg,"""closed"""
IssuesEvent,home-assistant/home-assistant,zepixir,"""closed"""
IssuesEvent,home-assistant/home-assistant,zepixir,"""closed"""
IssuesEvent,Panda-Programming-Language/Panda,dzikoysk,"""closed"""
IssuesEvent,Panda-Programming-Language/Panda,dzikoysk,"""opened"""
IssuesEvent,python-mode/python-mode,AnasR7,"""closed"""
IssuesEvent,ampproject/docs,matthiasrohmer,"""opened"""
IssuesEvent,yunity/karrot-frontend,tiltec,"""closed"""
IssuesEvent,fabric8io-images/run-java-sh,michael-wirth,"""opened"""
IssuesEvent,opentoonz/opentoonz,Wolfinabowl,"""opened"""
IssuesEvent,Jackett/Jackett,kaso17,"""closed"""
IssuesEvent,tensorflow/compression,jonycgn,"""closed"""
IssuesEvent,armbian/documentation,CornyjK,"""opened"""
IssuesEvent,libfuse/sshfs,ChristianMayer,"""opened"""
IssuesEvent,ropenscilabs/tic,krlmlr,"""closed"""
IssuesEvent,AppImage/appimage.github.io,probonopd,"""closed"""
IssuesEvent,Nexus-Mods/Vortex,VortexFeedback,"""opened"""
IssuesEvent,prisma/prisma,sapkra,"""opened"""
IssuesEvent,metarhia/metalog,tshemsedinov,"""opened"""
IssuesEvent,metarhia/metalog,tshemsedinov,"""opened"""
IssuesEvent,RiseVision/rise-react-wallet,roosmaa,"""closed"""
IssuesEvent,NEYouFan/ht-refreshrecyclerview,dstars89,"""closed"""
IssuesEvent,antvis/g6-editor,liudongrong,"""opened"""
IssuesEvent,nextcloud/polls,Dubidubiduu,"""opened"""
IssuesEvent,gambit/gambit,feeley,"""closed"""
IssuesEvent,material-components/material-components-ios,romoore,"""opened"""
IssuesEvent,astroidmail/astroid,serussell,"""opened"""
IssuesEvent,raiden-network/webui,LefterisJP,"""opened"""
IssuesEvent,littlevgl/lvgl,kisvegabor,"""opened"""
IssuesEvent,geokrety/geokrety-api,kumy,"""opened"""
IssuesEvent,geokrety/geokrety-api,kumy,"""opened"""
IssuesEvent,goodjoblife/GoodJobShare,wutingy,"""closed"""
IssuesEvent,testpalerra/AutoRepoDoNotDelete,casbuser01,"""opened"""
IssuesEvent,testpalerra/AutoRepoDoNotDelete,casbuser01,"""closed"""
IssuesEvent,testpalerra/AutoRepoDoNotDelete,casbuser01,"""opened"""
IssuesEvent,testpalerra/AutoRepoDoNotDelete,casbuser01,"""opened"""
IssuesEvent,testpalerra/AutoRepoDoNotDelete,casbuser01,"""closed"""
IssuesEvent,testpalerra/AutoRepoDoNotDelete,casbuser01,"""opened"""
IssuesEvent,testpalerra/AutoRepoDoNotDelete,casbuser01,"""closed"""
IssuesEvent,OpenClassrooms-Student-Center/alumnis,NyCko93,"""opened"""
IssuesEvent,Magisk-Modules-Repo/submission,WilomanCZ,"""opened"""
IssuesEvent,TeamOfTommy/GiftRoom,joyang1,"""opened"""
IssuesEvent,vuetifyjs/vuetify,chiu0602,"""opened"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,johnleider,"""closed"""
IssuesEvent,vuetifyjs/vuetify,jacekkarczmarczyk,"""reopened"""
IssuesEvent,vuetifyjs/vuetify,MajesticPotatoe,"""closed"""
IssuesEvent,vuetifyjs/vuetify,MajesticPotatoe,"""closed"""
IssuesEvent,vuetifyjs/vuetify,MajesticPotatoe,"""closed"""
IssuesEvent,Sym123Blue/GitHubQAAutomation1c1d8765-ff79-4acc-8f49-82320c9db609,SecurletBeatle,"""opened"""
IssuesEvent,UnigramDev/Unigram,weeezes,"""opened"""
IssuesEvent,streamlink/streamlink-twitch-gui,bastimeyer,"""closed"""
IssuesEvent,daostack/alchemy,jellegerbrandy,"""closed"""
IssuesEvent,daostack/client,jellegerbrandy,"""opened"""
IssuesEvent,daostack/migration,jellegerbrandy,"""opened"""
IssuesEvent,daostack/migration,ben-kaufman,"""closed"""
IssuesEvent,Jaguar-dart/client,tejainece,"""opened"""
IssuesEvent,altair-viz/altair,djouallah,"""opened"""
IssuesEvent,r-lib/bench,UweBlock,"""opened"""
IssuesEvent,Repair-DeskPOS/RepairDesk-BUGS-IMPROVEMENTS,ali-repairdesk,"""opened"""
IssuesEvent,dreamRs/shinyWidgets,artemklevtsov,"""opened"""
IssuesEvent,SwiftOldDriver/iOS-Weekly,waterXu,"""closed"""
IssuesEvent,NFINIT-Development/AstroBlock,Minecrafter32x,"""opened"""
IssuesEvent,mailcow/mailcow-dockerized,bpereto,"""opened"""
IssuesEvent,HTTP-APIs/hydrus,xadahiya,"""closed"""
IssuesEvent,PixelVision8/MonoGameRunner,jessefreeman,"""opened"""
IssuesEvent,leapdao/network-governance,troggy,"""closed"""
IssuesEvent,leapdao/network-governance,troggy,"""closed"""
IssuesEvent,MarkBind/markbind,damithc,"""opened"""
IssuesEvent,Radarr/Radarr,OFark,"""opened"""
IssuesEvent,webhintio/scan-issues,NellieTheNarwhal,"""opened"""
IssuesEvent,webhintio/scan-issues,NellieTheNarwhal,"""opened"""
IssuesEvent,choria-io/go-lifecycle,ripienaar,"""closed"""
IssuesEvent,VCVRack/community,cschol,"""closed"""
IssuesEvent,OVChip/ovchipapi-java,Pentalex,"""opened"""
IssuesEvent,pf4j/pf4j,dtrunk90,"""opened"""
IssuesEvent,elm-explorations/test,altaurog,"""closed"""
IssuesEvent,elm-explorations/test,tmohme,"""opened"""
IssuesEvent,12-cactus/espinoso,marivgil,"""closed"""
IssuesEvent,12-cactus/espinoso,marivgil,"""closed"""
IssuesEvent,jvm-profiling-tools/async-profiler,oehme,"""opened"""
IssuesEvent,localstack/localstack,whummer,"""closed"""
IssuesEvent,phpversions/phpversions.info,colinodell,"""closed"""
IssuesEvent,phpversions/phpversions.info,colinodell,"""closed"""
IssuesEvent,phpversions/phpversions.info,colinodell,"""closed"""
IssuesEvent,BuckleScript/bucklescript,frank-dspeed,"""closed"""
IssuesEvent,gohugoio/hugo,moorereason,"""closed"""
IssuesEvent,OpenSID/OpenSID,MUHAMMADRANGSEL,"""opened"""
IssuesEvent,Kodular/BugsTracker,KodularCreator,"""opened"""
IssuesEvent,Kodular/BugsTracker,KodularCreator,"""opened"""
IssuesEvent,TOMB5/TOMB5,Gh0stBlade,"""opened"""
IssuesEvent,loomnetwork/erc721x,douwefa,"""opened"""
IssuesEvent,swaywm/sway,RedSoxFan,"""closed"""
IssuesEvent,swaywm/sway,southern-tools,"""opened"""
IssuesEvent,swaywm/sway,southern-tools,"""closed"""
IssuesEvent,swaywm/sway,linusheinz,"""opened"""
IssuesEvent,texmacs/collection,sadhen,"""closed"""
IssuesEvent,texmacs/collection,sadhen,"""closed"""
IssuesEvent,GoodIntentionsAssistant/gi,darrenmoore,"""opened"""
IssuesEvent,HBRS-MAAS/project,ZahidSE,"""opened"""
IssuesEvent,HBRS-MAAS/project,janl1992,"""opened"""
IssuesEvent,GtkSharp/GtkSharp,cra0zy,"""closed"""
IssuesEvent,polkadot-js/apps,jacogr,"""opened"""
IssuesEvent,toobigtoignore/issf,ecumene-software,"""closed"""
IssuesEvent,toobigtoignore/issf,ecumene-software,"""closed"""
IssuesEvent,toobigtoignore/issf,ecumene-software,"""opened"""
IssuesEvent,Monika-After-Story/MonikaModDev,Shramiro,"""opened"""
IssuesEvent,keras-team/keras,sekti92,"""opened"""
IssuesEvent,BotF2/BotF2,KennethGF,"""opened"""
IssuesEvent,iina/iina,sayomelu,"""opened"""
IssuesEvent,YosysHQ/nextpnr,daveshah1,"""closed"""
IssuesEvent,pirple/Python-Is-Easy,calebhillary97,"""opened"""
IssuesEvent,pkuvcl/davs2,ua0lnj,"""opened"""
IssuesEvent,iPlug2/iPlug2,codecat,"""opened"""
IssuesEvent,gotify/server,Buxdehuda,"""opened"""
IssuesEvent,LastHopeAnimalCharity/planning,mkristiansen,"""opened"""
IssuesEvent,tidyverts/fable,StephieLaPugh,"""closed"""
IssuesEvent,void-linux/void-packages,Chocimier,"""opened"""
IssuesEvent,FACG5/tamer-project,ali-7,"""closed"""
IssuesEvent,datenanfragen/data,baltpeter,"""closed"""
IssuesEvent,prijs/pri,ascoders,"""closed"""
IssuesEvent,binsec/binsec,rbonichon,"""closed"""
IssuesEvent,Atmosphere-NX/Atmosphere,nbalonso,"""opened"""
IssuesEvent,planck-repl/planck,l3nz,"""closed"""
IssuesEvent,lightest-dev/lightest-web,lllen,"""opened"""
IssuesEvent,lightest-dev/lightest-web,lllen,"""opened"""
IssuesEvent,renovatebot/renovate,prymitive,"""opened"""
IssuesEvent,SwitchbladeBot/switchblade,pedrofracassi,"""opened"""
IssuesEvent,tronscan/tronscan-frontend,jkincali,"""opened"""
IssuesEvent,tronscan/tronscan-frontend,jkincali,"""opened"""
IssuesEvent,primakara-developers/portal-primakara,wahyubucil,"""closed"""
IssuesEvent,primakara-developers/portal-primakara,wahyubucil,"""closed"""
IssuesEvent,primakara-developers/portal-primakara,wahyubucil,"""opened"""
IssuesEvent,kubevault/project,tamalsaha,"""opened"""
IssuesEvent,kubevault/project,tamalsaha,"""closed"""
IssuesEvent,kubevault/project,tamalsaha,"""closed"""
IssuesEvent,kubevault/project,tamalsaha,"""closed"""
IssuesEvent,LeelaChessZero/lc0,ashinpan,"""opened"""
IssuesEvent,VectorLogoZone/vectorlogozone,moltar,"""opened"""
IssuesEvent,TheGrandCoding/board-game,BOOseungkwan,"""closed"""
IssuesEvent,muraYlion/FelizLaVida,lionkang,"""opened"""
IssuesEvent,muraYlion/FelizLaVida,lionkang,"""opened"""
IssuesEvent,Implasher/Aldous,Nathaniel200412,"""opened"""
IssuesEvent,Ju-jl/Ju.jl,findmyway,"""closed"""
IssuesEvent,PoroRift/pororift-client,mhandria,"""opened"""
IssuesEvent,WhitewaterFoundry/WLinux,sirredbeard,"""opened"""
IssuesEvent,dotnetomaniak/dotnetomaniak,ptrstpp950,"""closed"""
IssuesEvent,morejust/store,ohld,"""closed"""
IssuesEvent,morejust/store,ohld,"""closed"""
IssuesEvent,codinia/OpenDS,dhruv-chitkara27,"""closed"""
IssuesEvent,dragorhast/server,arlyon,"""opened"""
IssuesEvent,NeuronGenius/UEX.Blog,NeverMore-KL,"""opened"""
IssuesEvent,atsamd-rs/atsamd,Rahix,"""opened"""
IssuesEvent,ethereumsec/ethsec.io,gingeleski,"""opened"""
IssuesEvent,TechnionYP5779/team6,OrYasso,"""opened"""
IssuesEvent,TechnionYP5779/team6,OrYasso,"""closed"""
IssuesEvent,TechnionYP5779/team6,OrYasso,"""opened"""
IssuesEvent,TechnionYP5779/team6,OrYasso,"""closed"""
IssuesEvent,kairproject/schedule,Curt-Park,"""closed"""
IssuesEvent,kairproject/schedule,Curt-Park,"""closed"""
IssuesEvent,kairproject/schedule,Curt-Park,"""opened"""
IssuesEvent,BeamMW/beam,sasha-abramovich,"""closed"""
IssuesEvent,DE-labtory/koa,leesd556,"""opened"""
IssuesEvent,DE-labtory/koa,leesd556,"""opened"""
IssuesEvent,million-views/praas,vakareeralil,"""opened"""
IssuesEvent,million-views/praas,vakareeralil,"""opened"""
IssuesEvent,nearby-shops-finder/front-end,DevAnouar-Ecommaroc,"""opened"""
IssuesEvent,jellyfin/jellyfin,hawken93,"""opened"""
IssuesEvent,fsbolero/Bolero,Liminiens,"""closed"""
IssuesEvent,Standard-Library-Maker/STL-anyone,Jisoo-Lee93,"""opened"""
IssuesEvent,Standard-Library-Maker/STL-anyone,Jisoo-Lee93,"""opened"""
IssuesEvent,Standard-Library-Maker/STL-anyone,Jisoo-Lee93,"""closed"""
IssuesEvent,structure-js/images,HeechanYang,"""closed"""
IssuesEvent,structure-js/datastructure,HeechanYang,"""closed"""
IssuesEvent,derogold/derogold,19morpheus80,"""closed"""
IssuesEvent,hacktophp/hacktophp,muglug,"""closed"""
IssuesEvent,tongueroo/jets,tongueroo,"""closed"""
IssuesEvent,tongueroo/jets,tongueroo,"""closed"""
IssuesEvent,brianmario/charlock_holmes,mcandre,"""opened"""
IssuesEvent,mcandre/stank,mcandre,"""opened"""
IssuesEvent,mcandre/stank,mcandre,"""closed"""
IssuesEvent,brotherlogic/recordwants,brotherlogic,"""closed"""
IssuesEvent,jkomoros/complexity-compendium,jkomoros,"""opened"""
IssuesEvent,jkomoros/complexity-compendium,jkomoros,"""closed"""
IssuesEvent,orff/AppleWatchFaces,orff,"""closed"""
IssuesEvent,vaskoz/dailycodingproblem-go,vaskoz,"""opened"""
IssuesEvent,vaskoz/dailycodingproblem-go,vaskoz,"""closed"""
IssuesEvent,wilkerlucio/pathom,wilkerlucio,"""opened"""
IssuesEvent,m6w6/ext-pq,dzuelke,"""opened"""
IssuesEvent,m6w6/ext-pq,dzuelke,"""opened"""
IssuesEvent,dougalsutherland/PreviouslyTV-helper,dougalsutherland,"""opened"""
IssuesEvent,dougalsutherland/PreviouslyTV-helper,dougalsutherland,"""opened"""
IssuesEvent,peterbourgon/ff,joeshaw,"""opened"""
IssuesEvent,posativ/isso,jelmer,"""closed"""
IssuesEvent,robrix/path,robrix,"""opened"""
IssuesEvent,hecomi/UnityScreenSpaceBoolean,andybak,"""opened"""
IssuesEvent,olivierkes/manuskript,j2l,"""closed"""
IssuesEvent,sanemat/android-open-for-hatena-bookmark,sanemat,"""opened"""
IssuesEvent,kremalicious/blog,kremalicious,"""closed"""
IssuesEvent,kremalicious/portfolio,kremalicious,"""closed"""
IssuesEvent,kremalicious/portfolio,kremalicious,"""closed"""
IssuesEvent,i8beef/HomeAutio.Mqtt.GoogleHome,GAZ082,"""opened"""
